CountryID,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
4,Afghanistan,Final consumption expenditure,"1,663,221,269","1,796,541,240","1,607,159,399","1,617,037,233","1,907,408,182","2,131,358,499","2,232,098,998","2,584,198,550","2,883,951,161","3,241,236,374","3,268,912,030","3,066,531,139","3,069,066,293","3,051,150,067","3,014,873,729","2,980,427,397","2,972,187,313","2,670,212,843","2,428,768,984","2,856,286,844","3,185,532,001","3,144,186,224","3,317,143,798","2,841,479,970","1,793,838,215","2,983,570,664","2,990,856,755","3,375,758,150","3,496,423,195","2,669,154,263","4,242,373,762","4,612,607,837","4,998,433,835","6,269,973,449","7,113,840,108","7,928,264,732","8,709,723,113","11,413,579,056","12,732,121,887","13,372,418,203","16,987,741,968","19,086,246,173","19,713,516,488","19,435,606,399","19,395,964,676","19,126,816,049","18,591,863,124","17,932,956,296","19,961,689,604","22,659,390,021","23,256,995,875","17,114,916,718"
4,Afghanistan,Household consumption expenditure (including Non-profit institutions serving households),"1,551,094,283","1,675,426,407","1,498,811,856","1,508,023,800","1,778,819,221","1,987,671,788","2,081,620,805","2,409,983,394","2,689,527,987","3,022,726,644","3,048,536,534","2,859,799,183","2,862,163,623","2,845,455,074","2,811,624,045","2,779,500,889","2,771,815,237","2,490,197,941","2,265,035,019","2,663,724,769","2,970,774,120","2,932,237,634","3,093,487,489","2,649,916,025","1,672,964,383","2,782,231,213","2,789,345,697","3,148,560,178","3,259,700,871","2,490,325,841","3,957,942,999","4,294,725,348","4,671,079,690","5,831,837,759","6,533,645,317","7,211,535,623","7,802,120,758","10,178,231,316","11,359,771,355","11,591,009,606","14,113,094,764","15,767,251,744","16,026,979,974","15,596,680,213","15,250,115,414","14,977,655,054","14,446,395,349","13,913,033,128","16,303,579,410","18,075,394,513","18,991,937,720","13,864,073,445"
4,Afghanistan,General government final consumption expenditure,"112,126,986","121,114,833","108,347,543","109,013,455","128,588,961","143,686,711","150,478,171","174,215,156","194,423,174","218,509,730","220,375,496","206,731,957","206,902,671","205,694,993","203,249,684","200,926,508","200,372,077","180,014,902","163,733,965","192,562,075","214,757,900","211,948,590","223,656,310","191,563,945","120,873,832","201,339,451","201,511,058","227,197,972","236,722,323","178,828,421","284,430,763","317,882,489","327,354,145","438,135,689","580,194,791","716,729,109","907,602,355","1,235,347,740","1,372,350,532","1,781,408,597","2,874,647,204","3,318,994,429","3,686,536,514","3,838,926,186","4,145,849,262","4,149,160,995","4,145,467,774","4,019,923,168","3,658,110,195","4,583,995,509","4,265,058,155","3,250,843,273"
4,Afghanistan,Gross capital formation,"94,611,818","99,012,350","103,456,794","121,728,433","175,061,875","221,728,484","322,716,302","362,716,078","437,531,071","487,588,175","482,304,575","459,513,054","458,169,539","454,250,259","450,192,119","444,575,108","443,219,663","398,399,906","362,286,205","426,055,201","475,208,015","451,305,892","452,868,098","370,886,233","221,231,043","352,587,313","338,414,037","367,733,720","365,811,290","265,877,102","408,699,474","478,407,037","486,380,419","537,868,146","848,865,441","1,218,149,622","1,546,774,109","1,650,004,354","1,618,011,573","1,718,898,802","2,117,214,423","2,256,544,434","2,455,843,943","2,511,890,876","2,547,714,147","2,564,175,617","2,266,927,660","2,552,410,075","2,782,928,254","2,190,726,124","2,393,445,329","1,921,133,260"
4,Afghanistan,Gross fixed capital formation (including Acquisitions less disposals of valuables),"94,611,818","99,012,350","103,456,794","121,728,433","175,061,875","221,728,484","322,716,302","362,716,078","437,531,071","487,588,175","482,304,575","459,513,054","458,169,539","454,250,259","450,192,119","444,575,108","443,219,663","398,399,906","362,286,205","426,055,201","475,208,015","451,305,892","452,868,098","370,886,233","221,231,043","352,587,313","338,414,037","367,733,720","365,811,290","265,877,102","408,699,474","478,407,037","486,380,419","537,868,146","848,865,441","1,218,149,622","1,546,774,109","1,650,004,354","1,618,011,573","1,718,898,802","2,117,214,423","2,256,544,434","2,455,843,943","2,511,890,876","2,547,714,147","2,564,175,617","2,266,927,660","2,552,410,075","2,782,928,254","2,190,726,124","2,393,445,329","1,921,133,260"
4,Afghanistan,Exports of goods and services,"165,618,722","193,580,300","227,654,380","226,913,554","284,938,449","300,493,815","329,382,802","342,962,988","354,814,847","424,287,344","421,868,016","391,421,266","396,355,483","392,422,843","387,309,317","383,698,586","382,241,974","343,396,018","312,460,283","367,371,146","409,739,639","451,898,050","538,992,070","507,296,032","354,798,182","631,234,333","672,996,346","797,679,423","866,499,830","697,281,390","1,145,416,949","1,221,308,444","1,261,260,259","1,948,898,419","2,026,411,122","2,050,736,428","2,332,699,780","2,400,553,983","2,631,650,853","2,761,955,579","2,686,043,877","2,096,070,881","2,055,179,815","2,455,424,003","2,772,039,928","3,037,082,983","3,002,518,992","4,440,910,058","3,074,840,238","2,305,836,637","1,476,056,243","1,803,587,091"
4,Afghanistan,Imports of goods and services,"195,277,226","276,296,480","290,370,350","262,962,880","305,679,151","333,827,202","370,617,399","424,938,409","453,333,379","522,344,151","526,287,844","489,983,587","492,946,310","489,618,656","483,264,293","478,235,489","476,760,181","428,265,396","389,616,063","458,156,222","510,968,017","644,734,732","864,291,208","875,217,835","654,696,712","1,210,551,146","1,332,477,843","1,616,577,339","1,793,589,592","1,475,110,911","2,454,448,335","2,713,843,393","2,604,548,411","3,799,110,373","4,126,999,003","4,272,778,289","4,474,623,611","4,722,015,358","4,177,772,977","4,015,329,744","5,103,524,804","5,750,744,471","7,005,630,220","7,026,277,186","6,352,479,894","6,209,330,331","5,841,751,767","6,029,924,407","7,400,609,629","8,251,463,946","6,983,058,259","5,900,628,595"
4,Afghanistan,Gross Domestic Product (GDP),"1,731,435,587","1,812,837,521","1,647,900,178","1,702,716,294","2,061,729,287","2,319,753,506","2,513,580,659","2,864,939,207","3,222,963,833","3,630,767,856","3,646,796,868","3,427,482,014","3,430,645,143","3,408,204,613","3,369,110,951","3,330,465,681","3,320,888,887","2,983,743,471","2,713,899,488","3,191,557,068","3,559,511,736","3,402,654,940","3,444,711,414","2,844,442,641","1,715,169,169","2,756,838,036","2,669,785,634","2,924,589,326","2,935,139,404","2,157,197,316","3,342,034,168","3,598,470,576","4,141,523,943","4,729,042,179","5,388,482,107","6,220,574,147","7,104,711,445","9,412,161,765","10,236,901,594","11,595,133,469","14,698,889,678","17,350,694,945","19,136,499,341","19,621,802,455","19,550,702,567","18,713,048,410","18,019,558,182","18,896,352,021","18,418,848,300","18,904,490,263","20,143,441,792","14,939,009,447"
4,Afghanistan,"Agriculture, hunting, forestry, fishing (ISIC A-B)","869,917,407","910,828,104","827,945,340","855,486,925","1,035,913,365","1,165,441,381","1,262,891,632","1,439,687,056","1,618,731,870","1,824,507,919","1,833,562,539","1,718,724,637","1,726,519,723","1,716,473,104","1,676,305,154","1,693,802,362","1,676,188,805","1,432,221,547","1,572,889,482","2,122,790,293","1,509,620,075","1,578,756,366","1,867,278,379","1,743,643,917","1,250,142,369","1,829,088,268","1,709,038,614","1,825,434,126","1,782,339,866","1,265,698,035","1,914,742,125","1,945,443,612","1,869,249,676","1,981,633,068","1,918,994,249","2,186,379,081","2,443,549,101","3,319,287,550","3,163,666,290","3,801,533,209","4,543,989,077","5,175,622,743","5,464,645,975","5,470,188,987","5,372,356,458","4,777,856,295","4,638,290,864","4,992,453,824","4,060,047,714","4,872,437,789","5,402,592,033","5,002,252,164"
4,Afghanistan,"Mining, Manufacturing, Utilities (ISIC C-E)","376,690,811","394,401,164","358,512,865","370,445,793","448,552,790","504,659,018","546,891,983","623,298,276","701,025,415","790,251,109","793,260,866","744,985,769","748,136,470","740,054,431","730,645,071","733,393,922","711,755,492","644,299,828","493,666,301","505,844,598","695,589,398","692,422,081","477,621,650","310,155,245","142,236,253","156,390,148","179,190,610","241,503,463","303,108,025","293,074,256","552,829,543","689,376,488","729,963,858","703,842,914","768,861,821","807,882,905","842,928,180","1,120,608,553","1,175,108,287","1,028,897,403","1,153,160,803","1,457,991,556","1,456,272,439","1,315,378,081","1,257,932,293","1,211,308,200","1,296,203,916","1,304,543,606","1,802,053,524","2,073,301,075","2,206,409,285","2,028,732,543"
4,Afghanistan,Manufacturing (ISIC D),"370,146,827","387,549,502","352,284,669","364,010,279","440,760,406","495,891,889","537,391,228","612,470,141","688,846,878","776,522,761","779,480,093","732,043,180","735,140,420","727,197,612","717,950,348","720,657,617","699,386,839","633,101,618","485,094,989","497,072,474","683,514,541","680,342,026","469,309,787","304,797,219","139,782,856","153,659,543","175,969,216","237,385,257","298,073,135","287,999,806","542,605,334","675,408,325","720,338,527","691,580,599","746,469,467","772,808,251","790,852,547","1,036,748,730","1,075,453,417","902,301,144","957,689,031","1,097,137,284","1,060,751,259","916,920,660","837,661,844","744,252,334","741,360,053","667,121,057","1,134,633,696","1,331,477,482","1,546,262,619","1,353,586,197"
4,Afghanistan,Construction (ISIC F),"46,793,902","48,994,113","44,535,223","46,018,542","55,721,659","62,686,658","67,941,997","77,430,595","87,058,287","98,215,848","98,532,815","92,428,356","93,192,698","91,768,952","90,335,802","92,428,310","87,033,307","78,922,216","66,677,753","75,833,378","105,122,302","107,755,544","128,566,734","110,788,829","62,248,410","136,694,540","140,121,479","158,294,608","164,266,130","125,854,611","200,732,181","225,837,212","194,441,167","216,394,293","334,068,487","443,045,556","538,531,877","545,051,819","526,252,391","543,784,753","624,215,548","649,582,288","672,150,413","667,480,973","682,280,348","679,236,545","589,868,586","594,893,889","663,723,185","584,313,409","620,058,680","300,111,089"
4,Afghanistan,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","226,387,091","237,019,196","215,477,287","222,624,293","269,525,910","303,432,162","328,544,951","374,373,152","422,306,672","473,526,514","476,149,507","452,727,309","441,377,195","446,336,562","460,061,583","394,713,652","457,855,785","456,766,606","288,932,866","174,399,799","817,857,446","578,743,210","476,211,165","361,032,994","115,736,501","258,354,652","221,577,974","209,505,537","179,010,330","107,371,317","144,899,935","163,018,367","372,259,947","459,477,984","518,150,929","581,975,221","654,683,177","887,557,606","1,006,389,996","1,059,964,862","1,350,038,319","1,627,418,540","1,971,396,240","2,031,874,139","1,986,314,259","1,986,447,285","1,978,781,016","2,248,361,513","2,121,150,414","2,075,666,252","1,987,510,840","1,562,325,057"
4,Afghanistan,"Transport, storage and communication (ISIC I)","83,917,200","87,860,382","79,864,525","82,528,885","99,918,604","112,416,374","121,865,126","138,798,518","156,155,903","176,271,742","176,313,390","166,095,276","167,551,200","162,736,656","164,358,551","166,460,923","147,666,606","154,022,249","129,944,373","145,277,853","205,100,157","214,466,653","244,066,746","123,577,407","46,857,436","171,773,712","183,067,281","209,239,991","219,899,756","171,143,946","275,998,149","332,989,433","410,542,963","545,463,877","649,240,547","611,491,972","675,429,220","919,226,924","1,112,310,581","1,311,944,740","1,659,482,584","1,847,213,864","2,130,882,247","2,258,928,593","2,079,703,497","1,899,054,376","1,583,226,772","1,574,009,084","1,601,011,390","1,503,540,176","1,929,932,938","1,471,191,459"
4,Afghanistan,Other Activities (ISIC J-P),"127,747,843","133,754,097","121,582,672","125,630,236","152,119,162","171,142,804","185,472,327","211,382,277","237,719,665","268,036,272","269,014,824","252,555,248","253,916,138","250,856,628","247,437,834","249,752,897","240,333,298","217,566,618","161,733,198","167,311,186","226,200,144","230,511,087","250,966,740","195,244,250","97,948,199","204,536,716","200,892,374","218,333,696","217,254,726","157,984,681","242,965,903","241,805,465","522,756,889","676,723,389","931,380,865","1,234,847,952","1,470,249,958","1,961,638,014","2,443,453,210","2,955,467,307","4,363,794,020","5,514,299,435","6,079,761,103","6,358,588,471","6,981,406,780","6,968,190,068","7,073,713,417","7,199,679,731","7,232,891,365","6,907,644,920","7,098,671,034","3,913,886,381"
4,Afghanistan,Total Value Added,"1,731,454,254","1,812,857,077","1,647,917,912","1,702,734,673","2,061,751,510","2,319,778,374","2,513,608,060","2,864,969,897","3,222,997,856","3,630,809,406","3,646,833,941","3,427,516,574","3,430,693,404","3,408,226,352","3,369,144,034","3,330,552,065","3,320,833,313","2,983,799,044","2,713,843,954","3,191,457,087","3,559,489,503","3,402,654,940","3,444,711,434","2,844,442,641","1,715,169,169","2,756,838,035","2,633,888,330","2,862,311,421","2,865,878,832","2,121,126,845","3,332,167,837","3,598,470,576","4,099,214,501","4,583,535,524","5,120,696,899","5,865,622,689","6,625,371,513","8,753,370,467","9,427,180,755","10,701,592,273","13,694,680,351","16,272,128,426","17,775,108,419","18,102,439,244","18,359,993,635","17,522,092,768","17,160,084,571","17,913,941,649","17,480,877,592","18,016,903,621","19,245,174,810","14,278,498,694"
8,Albania,Final consumption expenditure,"1,518,291,365","1,561,968,405","1,606,908,267","1,652,656,555","1,700,683,918","1,749,635,603","1,797,864,494","1,853,301,729","1,905,109,255","1,581,494,846","1,450,000,000","1,478,142,857","1,495,428,571","1,569,428,571","1,626,571,429","1,635,571,429","1,708,142,857","1,778,285,714","1,854,872,543","2,126,753,631","1,843,435,632","1,805,222,414","2,605,046,549","2,272,977,378","2,063,377,327","2,489,352,955","3,643,259,087","2,573,613,752","2,865,071,321","3,267,475,751","3,223,479,775","3,488,471,414","3,979,945,031","5,084,782,368","6,345,593,791","7,083,953,083","7,841,922,747","9,849,229,315","12,040,547,080","11,077,313,842","10,646,796,394","11,508,145,916","10,941,405,442","11,633,428,651","12,201,629,049","10,453,814,891","10,939,772,770","11,861,810,894","13,700,540,787","14,069,133,416","13,984,503,733","15,863,725,942"
8,Albania,Household consumption expenditure (including Non-profit institutions serving households),"1,312,560,783","1,350,286,963","1,389,164,022","1,428,759,886","1,470,097,115","1,512,641,040","1,554,448,120","1,601,423,386","1,647,804,462","1,367,667,641","1,250,714,286","1,282,285,714","1,292,571,429","1,359,857,143","1,404,714,286","1,411,571,429","1,477,857,143","1,540,714,286","1,613,793,085","1,858,401,270","1,616,675,332","1,452,574,288","2,306,673,247","2,032,726,240","1,802,824,642","2,162,833,081","3,343,847,556","2,341,665,620","2,591,268,027","2,932,010,072","2,885,447,068","3,071,201,941","3,486,201,870","4,467,547,640","5,541,344,788","6,195,706,972","6,905,407,106","8,730,519,109","10,703,597,112","9,739,270,749","9,316,063,310","10,093,480,232","9,605,348,017","10,224,780,250","10,686,748,043","9,188,654,733","9,603,079,216","10,364,750,586","11,989,900,495","12,321,490,685","12,187,945,981","13,717,184,345"
8,Albania,General government final consumption expenditure,"205,730,582","211,681,441","217,744,245","223,896,669","230,586,803","236,994,563","243,416,374","251,878,343","257,304,794","213,827,206","199,285,714","195,857,143","202,857,143","209,571,429","221,857,143","224,000,000","230,285,714","237,571,429","241,079,458","268,352,360","226,760,300","352,648,126","298,373,302","240,251,138","260,552,686","326,519,874","299,411,531","231,948,131","273,803,294","335,465,679","338,032,707","417,269,473","493,743,161","617,234,728","804,249,003","888,246,112","936,515,640","1,118,710,206","1,336,949,968","1,338,043,093","1,330,733,084","1,414,665,683","1,336,057,425","1,408,648,401","1,514,881,006","1,265,160,158","1,336,693,554","1,497,060,308","1,710,640,292","1,747,642,730","1,796,557,752","2,146,541,597"
8,Albania,Gross capital formation,"824,850,020","848,318,607","872,343,965","898,790,644","922,806,967","948,579,365","983,026,379","998,756,168","1,030,292,284","886,743,469","747,571,429","807,857,143","929,714,286","851,857,143","747,857,143","810,285,714","779,428,571","688,142,857","745,277,353","966,721,026","543,166,947","117,210,225","78,838,789","224,457,959","336,690,189","502,480,626","450,950,921","379,550,276","559,126,614","782,952,374","1,112,769,978","1,442,319,479","1,570,529,467","1,996,225,919","2,712,609,879","3,053,335,653","3,386,757,736","3,884,917,106","4,608,744,943","4,162,218,022","3,614,900,557","4,049,484,804","3,490,014,921","3,584,066,659","3,396,310,872","2,939,996,712","2,991,887,689","3,261,772,746","3,623,932,162","3,544,359,938","3,510,612,140","4,403,533,603"
8,Albania,Gross fixed capital formation (including Acquisitions less disposals of valuables),"767,056,789","789,243,724","811,525,122","835,122,162","859,729,579","882,213,855","910,110,111","937,984,400","953,218,828","810,074,210","733,428,571","713,857,143","820,428,571","836,142,857","871,285,714","799,142,857","779,428,571","786,000,000","812,293,844","954,975,512","768,208,365","117,210,225","78,838,789","224,457,959","336,690,189","502,480,626","675,606,976","458,903,516","550,243,261","758,481,882","1,112,769,978","1,442,319,479","1,570,529,467","1,996,225,919","2,712,609,879","3,053,335,653","3,386,757,736","3,884,917,106","4,373,128,772","3,939,528,396","3,390,650,246","3,785,563,635","3,263,346,644","3,331,998,360","3,195,768,146","2,779,946,759","2,890,366,950","3,199,794,360","3,616,720,933","3,436,655,414","3,442,658,478","4,403,533,603"
8,Albania,Changes in inventories,"57,793,232","59,074,883","60,818,843","63,668,482","63,077,388","66,365,511","72,916,268","60,771,768","77,073,456","76,669,259","14,142,857","94,000,000","109,285,714","15,714,286","-123,428,571","11,142,857",0,"-97,857,143","-67,016,491","11,745,514","-225,041,418",,,,,,"-224,656,056","-79,353,240","8,883,353","24,470,491",,,,,,,,,"235,616,171","222,689,626","224,250,311","263,921,170","226,668,277","252,068,299","200,542,726","160,049,952","101,520,738","61,978,387","7,211,230","107,704,523","67,953,663",
8,Albania,Exports of goods and services,"508,501,251","523,137,162","538,480,502","553,185,620","569,621,270","587,262,561","599,747,151","621,912,220","643,516,286","517,741,716","495,098,223","509,174,644","441,832,335","419,501,686","396,275,855","377,381,357","360,941,472","367,818,673","403,069,861","527,545,705","319,061,329","115,386,619","174,210,303","262,250,620","213,519,656","298,506,375","400,376,915","244,393,485","317,812,211","584,401,741","701,537,988","837,739,336","912,362,528","1,159,419,725","1,594,562,079","1,853,023,789","2,242,665,597","3,016,116,399","3,259,293,794","3,040,047,675","3,337,093,931","3,769,489,314","3,565,034,751","3,694,430,559","3,732,084,593","3,104,918,419","3,437,171,634","4,110,302,456","4,785,179,295","4,821,429,203","3,435,540,416","5,590,528,223"
8,Albania,Imports of goods and services,"504,595,820","519,031,885","533,991,647","549,392,880","564,865,686","581,508,042","598,313,395","613,947,755","634,434,147","528,366,688","473,812,509","500,031,787","504,546,621","452,501,686","413,132,998","415,238,500","365,227,187","370,532,959","454,344,224","574,690,891","482,884,076","440,679,669","1,341,963,252","1,059,246,818","732,636,454","825,792,160","1,158,531,989","867,339,328","1,026,883,225","1,204,030,662","1,511,477,625","1,773,289,312","2,072,496,174","2,567,904,223","3,217,437,848","3,853,672,263","4,364,190,387","5,867,639,991","6,717,539,632","6,004,538,213","5,792,199,783","6,700,292,885","5,860,853,444","5,999,410,693","6,243,048,904","5,071,011,003","5,436,292,088","6,070,377,595","6,856,194,805","6,926,959,691","5,636,282,434","8,016,544,325"
8,Albania,Gross Domestic Product (GDP),"2,265,577,056","2,330,584,860","2,397,526,448","2,466,543,461","2,537,015,817","2,610,110,369","2,685,745,678","2,760,746,397","2,842,275,926","2,372,305,641","2,141,837,051","2,215,474,766","2,280,424,885","2,305,384,485","2,275,736,342","2,324,414,456","2,397,086,883","2,378,194,810","2,460,399,974","2,940,586,487","2,145,751,209","1,597,139,589","1,516,132,824","1,700,439,125","1,880,950,821","2,392,764,887","3,199,642,024","2,224,654,241","2,554,868,837","3,221,670,165","3,487,586,302","3,926,887,597","4,355,865,889","5,561,459,461","7,177,030,365","8,052,079,314","8,896,076,004","10,677,322,220","12,881,352,058","12,044,210,390","11,926,948,284","12,890,873,323","12,319,779,604","12,776,280,738","13,228,240,079","11,386,924,853","11,861,356,451","13,019,729,856","15,156,439,968","15,401,826,080","15,131,866,271","18,260,043,500"
8,Albania,"Agriculture, hunting, forestry, fishing (ISIC A-B)","864,793,402","889,758,995","915,350,702","941,147,592","969,063,811","996,627,620","1,022,980,841","1,057,872,940","1,084,112,844","896,897,900","835,437,843","833,341,568","839,214,356","912,584,019","874,483,025","933,658,742","946,140,415","916,600,515","899,728,464","1,102,604,964","893,978,834","702,678,785","851,654,498","962,496,645","1,064,676,173","1,353,006,500","1,165,012,172","701,730,328","735,433,728","835,020,547","854,994,369","892,039,491","959,387,052","1,222,309,206","1,473,979,499","1,517,435,147","1,575,352,038","1,831,547,553","2,168,844,594","2,022,753,109","2,141,585,619","2,349,589,254","2,312,028,282","2,499,701,757","2,644,345,490","2,252,359,355","2,354,478,397","2,476,629,502","2,793,252,461","2,832,292,984","2,915,069,419","3,228,969,140"
8,Albania,"Mining, Manufacturing, Utilities (ISIC C-E)","794,665,515","817,625,694","841,009,277","864,924,791","890,563,577","915,249,547","940,829,093","972,124,733","993,483,439","828,532,376","765,881,710","757,205,753","794,485,919","792,268,727","796,395,710","802,339,998","835,559,339","871,576,510","914,413,487","1,005,124,305","863,176,680","554,019,990","276,545,171","254,822,937","255,045,177","303,497,948","328,096,576","207,636,030","209,136,519","256,181,697","281,143,315","302,033,004","298,012,801","459,173,139","645,825,934","784,425,326","861,239,377","1,002,193,964","1,203,316,881","1,138,813,040","1,432,486,139","1,517,139,921","1,420,420,846","1,632,105,836","1,705,985,345","1,463,913,332","1,451,747,743","1,460,917,055","1,863,618,569","1,857,478,792","1,666,349,989","2,242,915,592"
8,Albania,Manufacturing (ISIC D),"394,647,786","406,050,295","417,663,130","429,539,992","442,272,785","454,532,595","467,235,377","482,777,882","493,385,987","411,464,971","380,354,207","376,047,385","394,549,214","393,467,139","395,515,949","398,412,055","415,027,346","432,850,606","453,873,784","499,703,014","428,491,850","274,540,207","138,313,732","125,767,146","125,719,469","155,988,530","155,433,263","101,965,734","120,689,616","146,019,874","150,589,639","160,961,687","177,133,979","229,365,194","299,825,869","356,374,257","436,350,501","565,560,820","643,779,238","626,006,894","650,271,788","729,866,711","568,487,378","646,455,585","704,512,442","645,808,390","674,249,335","801,776,692","929,587,981","964,192,037","913,668,708","1,137,448,997"
8,Albania,Construction (ISIC F),"239,349,639","246,266,478","253,312,262","260,505,787","268,239,525","275,682,329","283,335,184","292,843,798","299,271,168","249,378,663","230,908,941","228,080,357","238,543,430","240,076,335","239,213,923","238,587,136","260,210,442","254,914,828","263,741,825","357,300,814","206,116,285","153,149,582","167,657,167","223,126,611","262,068,124","356,577,942","227,798,422","195,239,489","182,956,419","276,568,162","395,296,604","551,501,881","708,470,810","878,668,370","1,124,426,141","1,235,173,366","1,390,196,156","1,703,471,495","2,037,763,005","1,801,621,084","1,541,795,023","1,639,114,158","1,403,089,465","1,314,275,450","1,139,257,957","1,014,298,531","1,055,969,710","1,189,692,716","1,361,579,076","1,316,248,701","1,361,325,963","1,741,168,718"
8,Albania,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","212,298,036","218,254,570","224,562,082","231,376,034","237,145,264","244,599,520","253,080,274","255,311,203","268,387,646","227,235,273","186,818,422","222,147,718","227,736,104","212,349,548","212,423,943","209,396,078","212,964,193","203,583,511","222,688,872","274,250,129","139,120,369","122,150,618","130,406,164","155,782,932","177,094,354","223,341,107","625,299,293","439,101,205","497,629,404","682,986,473","654,547,603","666,791,685","686,356,084","804,117,115","1,002,545,049","1,111,446,453","1,183,077,159","1,425,853,939","1,700,408,136","1,576,531,060","1,515,179,233","1,619,224,570","1,553,848,302","1,619,643,218","1,699,853,543","1,431,458,461","1,524,644,525","1,684,391,048","1,990,127,867","2,084,343,849","2,021,316,958","2,453,057,627"
8,Albania,"Transport, storage and communication (ISIC I)","45,739,633","47,022,973","48,381,941","49,849,969","51,092,986","52,699,055","54,526,020","55,006,962","57,824,371","48,957,156","40,250,836","47,862,121","49,062,506","45,756,103","45,765,498","45,101,359","45,913,859","43,841,801","47,926,819","59,296,772","29,857,978","26,240,862","28,586,684","32,693,786","38,152,615","51,952,715","114,349,551","102,111,606","143,265,871","198,712,208","196,444,660","277,606,874","300,654,803","357,076,340","523,448,464","616,572,334","692,610,051","899,254,070","1,060,565,779","994,083,408","883,524,370","963,846,253","904,973,760","760,640,552","767,259,062","686,048,392","729,033,065","818,345,368","932,498,045","957,851,512","885,220,818","1,116,720,699"
8,Albania,Other Activities (ISIC J-P),"188,952,171","194,253,684","199,867,591","205,932,186","211,067,032","217,701,614","225,249,517","227,235,455","238,873,997","202,245,990","166,275,409","197,719,081","202,688,856","189,004,265","189,062,501","186,354,678","189,580,517","181,171,357","198,143,461","244,331,880","123,685,071","108,637,514","116,624,583","137,636,204","157,674,605","203,110,551","532,941,766","400,164,094","483,100,181","627,139,202","694,106,173","820,454,112","919,826,699","1,169,697,425","1,530,010,619","1,779,029,197","1,996,188,163","2,441,216,687","2,996,891,910","2,887,506,644","2,852,193,299","3,121,961,575","3,079,488,215","3,318,827,935","3,589,099,093","3,152,856,863","3,285,235,517","3,742,770,163","4,315,419,562","4,413,899,903","4,415,668,361","5,140,561,711"
8,Albania,Total Value Added,"2,345,798,397","2,413,182,393","2,482,483,855","2,553,736,359","2,627,172,195","2,702,559,685","2,780,000,928","2,860,395,091","2,941,953,465","2,453,247,358","2,225,573,162","2,286,356,598","2,351,731,170","2,392,038,998","2,357,344,601","2,415,437,990","2,490,368,765","2,471,688,521","2,546,642,928","3,042,908,865","2,255,935,217","1,666,877,351","1,571,474,267","1,766,559,116","1,954,711,049","2,491,486,764","2,993,497,781","2,045,982,752","2,251,522,121","2,876,608,289","3,076,532,723","3,510,427,047","3,872,708,250","4,891,041,595","6,300,235,705","7,044,081,823","7,698,662,944","9,303,537,708","11,167,790,304","10,421,308,345","10,366,763,682","11,210,875,731","10,673,848,869","11,145,194,748","11,545,800,489","10,000,934,935","10,401,108,956","11,372,745,852","13,256,495,580","13,462,115,740","13,264,951,509","15,923,393,487"
12,Algeria,Final consumption expenditure,"3,761,949,657","4,073,370,778","5,240,731,774","6,286,330,268","7,575,204,729","9,987,282,720","10,856,084,098","13,561,822,338","16,517,764,413","19,724,272,699","24,124,538,112","26,319,048,574","27,499,420,402","29,432,572,720","33,166,021,272","36,945,989,457","44,533,265,751","43,916,010,359","47,233,474,546","44,221,412,112","45,090,281,483","29,638,017,751","33,588,972,337","37,299,867,886","31,431,928,296","30,542,890,239","31,805,127,824","32,770,992,725","35,094,159,877","33,277,789,481","30,234,809,059","32,034,196,154","33,755,565,805","37,519,515,963","44,655,726,808","46,657,770,810","50,249,379,359","58,488,702,946","74,196,166,781","73,688,577,593","83,097,969,846","103,696,510,707","109,684,113,910","112,849,091,074","120,060,948,870","103,854,566,587","101,466,438,562","104,632,051,545","103,673,989,217","105,960,812,368","97,024,849,973","101,023,915,380"
12,Algeria,Household consumption expenditure (including Non-profit institutions serving households),"3,075,658,475","3,283,845,033","4,227,999,563","5,150,998,513","6,156,985,600","7,968,930,959","8,635,447,425","10,767,005,675","12,836,748,567","15,187,693,995","18,299,881,651","20,212,434,430","20,822,622,493","22,187,691,933","25,266,262,935","27,807,459,304","33,284,925,208","31,957,012,896","36,220,189,231","34,916,886,975","35,035,025,835","22,698,364,424","25,127,202,349","27,824,291,085","23,903,232,817","23,404,826,058","24,400,709,308","24,802,371,170","26,519,788,286","25,112,061,765","22,791,834,049","23,945,327,845","24,965,176,210","27,473,362,450","32,903,179,475","34,841,139,764","37,105,370,129","42,772,650,392","51,612,593,446","51,535,467,767","55,327,180,143","62,357,632,168","67,207,417,719","72,696,219,150","77,746,353,321","68,068,871,664","68,035,513,137","72,397,971,519","73,488,065,509","74,454,420,330","69,637,346,896","72,544,836,287"
